0,On,1,72,102
480,Off,1,72,102
480,On,1,60,102
960,Off,1,60,102
960,On,1,60,102
1440,Off,1,60,102
1440,On,1,60,102
1920,Off,1,60,102
1920,On,1,72,102
2400,Off,1,72,102
2400,On,1,60,102
2880,Off,1,60,102
2880,On,1,60,102
3360,Off,1,60,102
3360,On,1,60,102
3840,Off,1,60,102
3840,On,1,72,102
4320,Off,1,72,102
4320,On,1,60,102
4800,Off,1,60,102
4800,On,1,60,102
5280,Off,1,60,102
5280,On,1,60,102
5760,Off,1,60,102
5760,On,1,72,102
6240,Off,1,72,102
6240,On,1,60,102
6720,Off,1,60,102
6720,On,1,60,102
7200,Off,1,60,102
7200,On,1,60,102
7680,Off,1,60,102
7680,On,1,72,102
8160,Off,1,72,102
8160,On,1,60,102
8640,Off,1,60,102
8640,On,1,60,102
9120,Off,1,60,102
9120,On,1,60,102
9600,Off,1,60,102
9600,On,1,72,102
10080,Off,1,72,102
10080,On,1,60,102
10560,Off,1,60,102
10560,On,1,60,102
11040,Off,1,60,102
11040,On,1,60,102
11520,Off,1,60,102
11520,On,1,72,102
12000,Off,1,72,102
12000,On,1,60,102
12480,Off,1,60,102
12480,On,1,60,102
12960,Off,1,60,102
12960,On,1,60,102
13440,Off,1,60,102
13440,On,1,72,102
13920,Off,1,72,102
13920,On,1,60,102
14400,Off,1,60,102
14400,On,1,60,102
14880,Off,1,60,102
14880,On,1,60,102
15360,Off,1,60,102
15360,On,1,72,102
15840,Off,1,72,102
15840,On,1,60,102
16320,Off,1,60,102
16320,On,1,60,102
16800,Off,1,60,102
16800,On,1,60,102
17280,Off,1,60,102
17280,On,1,72,102
17760,Off,1,72,102
17760,On,1,60,102
18240,Off,1,60,102
18240,On,1,60,102
18720,Off,1,60,102
18720,On,1,60,102
19200,Off,1,60,102
19200,On,1,72,102
19680,Off,1,72,102
19680,On,1,60,102
20160,Off,1,60,102
20160,On,1,60,102
20640,Off,1,60,102
20640,On,1,60,102
21120,Off,1,60,102
21120,On,1,72,102
21600,Off,1,72,102
21600,On,1,60,102
22080,Off,1,60,102
22080,On,1,60,102
22560,Off,1,60,102
22560,On,1,60,102
23040,Off,1,60,102
23040,On,1,72,102
23520,Off,1,72,102
23520,On,1,60,102
24000,Off,1,60,102
24000,On,1,60,102
24480,Off,1,60,102
24480,On,1,60,102
24960,Off,1,60,102
24960,On,1,72,102
25440,Off,1,72,102
25440,On,1,60,102
25920,Off,1,60,102
25920,On,1,60,102
26400,Off,1,60,102
26400,On,1,60,102
26880,Off,1,60,102
26880,On,1,72,102
27360,Off,1,72,102
27360,On,1,60,102
27840,Off,1,60,102
27840,On,1,60,102
28320,Off,1,60,102
28320,On,1,60,102
28800,Off,1,60,102
28800,On,1,72,102
29280,Off,1,72,102
29280,On,1,60,102
29760,Off,1,60,102
29760,On,1,60,102
30240,Off,1,60,102
30240,On,1,60,102
30720,Off,1,60,102
30720,On,1,72,102
31200,Off,1,72,102
31200,On,1,60,102
31680,Off,1,60,102
31680,On,1,60,102
32160,Off,1,60,102
32160,On,1,60,102
32640,Off,1,60,102
32640,On,1,72,102
33120,Off,1,72,102
33120,On,1,60,102
33600,Off,1,60,102
33600,On,1,60,102
34080,Off,1,60,102
34080,On,1,60,102
34560,Off,1,60,102
34560,On,1,72,102
35040,Off,1,72,102
35040,On,1,60,102
35520,Off,1,60,102
35520,On,1,60,102
36000,Off,1,60,102
36000,On,1,60,102
36480,Off,1,60,102
36480,On,1,72,102
36960,Off,1,72,102
36960,On,1,60,102
37440,Off,1,60,102
37440,On,1,60,102
37920,Off,1,60,102
37920,On,1,60,102
38400,Off,1,60,102
