1920,On,1,60,102
1920,On,1,72,102
2040,Off,1,60,102
2040,Off,1,72,102
3840,On,1,60,102
3840,On,1,72,102
3960,Off,1,60,102
3960,Off,1,72,102
5760,On,1,60,102
5760,On,1,72,102
5880,Off,1,60,102
5880,Off,1,72,102
6120,On,1,60,102
6120,On,1,72,102
7680,Off,1,60,102
7680,Off,1,72,102
8160,On,1,60,102
8280,Off,1,60,102
8280,On,1,60,102
8400,Off,1,60,102
8640,On,1,60,102
8760,Off,1,60,102
9120,On,1,72,102
9240,Off,1,72,102
9600,On,1,60,102
9720,Off,1,60,102
10080,On,1,72,102
10200,Off,1,72,102
10560,On,1,60,102
10680,Off,1,60,102
10800,On,1,60,102
10920,Off,1,60,102
11040,On,1,72,102
11160,Off,1,72,102
11520,On,1,60,102
11640,Off,1,60,102
11760,On,1,60,102
11880,Off,1,60,102
12000,On,1,72,102
12120,Off,1,72,102
12240,On,1,72,102
12360,Off,1,72,102
12480,On,1,60,102
12600,Off,1,60,102
12720,On,1,60,102
12840,Off,1,60,102
12960,On,1,72,102
13080,Off,1,72,102
13440,On,1,60,102
13560,Off,1,60,102
13920,On,1,72,102
14040,Off,1,72,102
14189,On,1,84,102
14309,Off,1,84,102
14400,On,1,60,102
14520,Off,1,60,102
14880,On,1,72,102
15000,Off,1,72,102
15360,On,1,60,102
15480,Off,1,60,102
15600,On,1,60,102
15720,Off,1,60,102
15840,On,1,60,102
15960,Off,1,60,102
16080,On,1,72,102
16200,Off,1,72,102
16320,On,1,60,102
16440,Off,1,60,102
16560,On,1,72,102
16680,Off,1,72,102
16800,On,1,72,102
16920,Off,1,72,102
17040,On,1,84,102
17160,Off,1,84,102
17280,On,1,60,102
17400,Off,1,60,102
17760,On,1,72,102
17880,Off,1,72,102
18240,On,1,60,102
18360,Off,1,60,102
18480,On,1,60,102
18600,Off,1,60,102
18720,On,1,72,102
18840,Off,1,72,102
19200,On,1,60,102
19320,Off,1,60,102
19440,On,1,60,102
19560,Off,1,60,102
19680,On,1,72,102
19800,Off,1,72,102
19920,On,1,72,102
20040,Off,1,72,102
20160,On,1,60,102
20280,Off,1,60,102
20400,On,1,60,102
20520,Off,1,60,102
20640,On,1,84,102
20760,Off,1,84,102
20880,On,1,72,102
21000,Off,1,72,102
21000,On,1,60,102
21120,Off,1,60,102
21120,On,1,60,102
21240,Off,1,60,102
21600,On,1,72,102
21720,Off,1,72,102
22080,On,1,60,102
22200,Off,1,60,102
22560,On,1,72,102
22680,Off,1,72,102
22800,On,1,84,102
23040,Off,1,84,102
23040,On,1,60,102
23160,Off,1,60,102
23400,On,1,72,102
23520,Off,1,72,102
23520,On,1,60,102
23640,Off,1,60,102
23760,On,1,72,102
23880,Off,1,72,102
24000,On,1,84,102
24120,Off,1,84,102
24240,On,1,72,102
24360,Off,1,72,102
24480,On,1,72,102
24600,Off,1,72,102
24600,On,1,60,102
24720,Off,1,60,102
24720,On,1,72,102
24840,Off,1,72,102
24960,On,1,60,102
25080,Off,1,60,102
25440,On,1,72,102
25560,Off,1,72,102
25920,On,1,60,102
26040,Off,1,60,102
26160,On,1,60,102
26280,Off,1,60,102
26400,On,1,72,102
26520,Off,1,72,102
26880,On,1,60,102
27000,Off,1,60,102
27120,On,1,60,102
27240,Off,1,60,102
27360,On,1,84,102
27480,Off,1,84,102
27600,On,1,72,102
27720,Off,1,72,102
27840,On,1,84,102
27960,Off,1,84,102
28080,On,1,60,102
28200,Off,1,60,102
28320,On,1,72,102
28440,Off,1,72,102
28560,On,1,72,102
28680,Off,1,72,102
28680,On,1,60,102
28800,Off,1,60,102
28800,On,1,60,102
28920,Off,1,60,102
29280,On,1,72,102
29400,Off,1,72,102
29760,On,1,60,102
29880,Off,1,60,102
30240,On,1,72,102
30360,Off,1,72,102
30720,On,1,60,102
30840,Off,1,60,102
30960,On,1,84,102
31080,Off,1,84,102
31200,On,1,60,102
31320,Off,1,60,102
31440,On,1,72,102
31560,Off,1,72,102
31680,On,1,60,102
31800,Off,1,60,102
31920,On,1,72,102
32040,Off,1,72,102
32160,On,1,72,102
32280,Off,1,72,102
32280,On,1,60,102
32400,Off,1,60,102
32400,On,1,72,102
32520,Off,1,72,102
32640,On,1,60,102
32640,On,1,72,102
34320,Off,1,60,102
34320,Off,1,72,102
34560,On,1,60,102
34560,On,1,72,102
36240,Off,1,60,102
36240,Off,1,72,102
36480,On,1,60,102
36480,On,1,72,102
36600,Off,1,60,102
36600,Off,1,72,102
36720,On,1,60,102
36720,On,1,72,102
38280,Off,1,60,102
38280,Off,1,72,102
38400,On,1,60,102
38400,On,1,72,102
38520,Off,1,60,102
38520,Off,1,72,102
38640,On,1,60,102
38640,On,1,72,102
39960,Off,1,60,102
39960,Off,1,72,102
40080,On,1,84,102
40560,Off,1,84,102
40800,On,1,72,102
40920,Off,1,72,102
40920,On,1,60,102
41280,Off,1,60,102
41280,On,1,72,102
41760,Off,1,72,102
41760,On,1,60,102
42000,Off,1,60,102
42000,On,1,60,102
42240,Off,1,60,102
42240,On,1,72,102
42720,Off,1,72,102
42720,On,1,72,102
43080,Off,1,72,102
43200,On,1,60,102
43440,Off,1,60,102
43440,On,1,72,102
43680,Off,1,72,102
43680,On,1,60,102
43920,Off,1,60,102
43920,On,1,72,102
44160,Off,1,72,102
44160,On,1,72,102
44520,Off,1,72,102
44640,On,1,60,102
45120,Off,1,60,102
46080,On,1,60,102
46080,On,1,72,102
46200,Off,1,60,102
46200,Off,1,72,102
46320,On,1,60,102
46320,On,1,72,102
47160,Off,1,60,102
47160,Off,1,72,102
47520,On,1,84,102
47760,Off,1,84,102
48000,On,1,60,102
48240,Off,1,60,102
48360,On,1,72,102
48480,Off,1,72,102
48720,On,1,60,102
48960,Off,1,60,102
49200,On,1,84,102
49320,Off,1,84,102
49680,On,1,60,102
49800,Off,1,60,102
49800,On,1,72,102
49920,Off,1,72,102
49920,On,1,60,102
50160,Off,1,60,102
50280,On,1,72,102
50400,Off,1,72,102
50640,On,1,60,102
50880,Off,1,60,102
51120,On,1,84,102
51240,Off,1,84,102
51360,On,1,60,102
51480,Off,1,60,102
51600,On,1,60,102
51720,Off,1,60,102
51720,On,1,72,102
51840,Off,1,72,102
51840,On,1,60,102
52080,Off,1,60,102
52200,On,1,72,102
52320,Off,1,72,102
52560,On,1,60,102
52800,Off,1,60,102
53040,On,1,72,102
53040,On,1,84,102
53160,Off,1,84,102
53280,Off,1,72,102
53520,On,1,60,102
53640,Off,1,60,102
53640,On,1,72,102
53760,Off,1,72,102
53760,On,1,60,102
53880,Off,1,60,102
53920,On,1,60,102
54080,Off,1,60,102
54080,On,1,72,102
54240,Off,1,72,102
54240,On,1,60,102
54400,Off,1,60,102
54400,On,1,72,102
54560,Off,1,72,102
54560,On,1,60,102
54720,Off,1,60,102
54960,On,1,60,102
54960,On,1,72,102
55080,Off,1,60,102
55080,Off,1,72,102
55200,On,1,60,102
55200,On,1,72,102
55320,Off,1,60,102
55320,Off,1,72,102
55440,On,1,84,102
55560,Off,1,84,102
55680,On,1,60,102
55920,Off,1,60,102
56040,On,1,72,102
56160,Off,1,72,102
56400,On,1,60,102
56640,Off,1,60,102
56880,On,1,84,102
57000,Off,1,84,102
57360,On,1,60,102
57480,Off,1,60,102
57480,On,1,72,102
57600,Off,1,72,102
57600,On,1,60,102
57840,Off,1,60,102
57960,On,1,72,102
58080,Off,1,72,102
58320,On,1,60,102
58560,Off,1,60,102
58800,On,1,84,102
58920,Off,1,84,102
59040,On,1,60,102
59160,Off,1,60,102
59280,On,1,60,102
59400,Off,1,60,102
59400,On,1,72,102
59520,Off,1,72,102
59520,On,1,60,102
59760,Off,1,60,102
59880,On,1,72,102
60000,Off,1,72,102
60240,On,1,60,102
60480,Off,1,60,102
60720,On,1,72,102
60720,On,1,84,102
60840,Off,1,84,102
60960,Off,1,72,102
61200,On,1,60,102
61320,Off,1,60,102
61320,On,1,72,102
61440,Off,1,72,102
61440,On,1,60,102
61560,Off,1,60,102
61920,On,1,84,102
62280,Off,1,84,102
62400,On,1,84,102
62760,Off,1,84,102
62880,On,1,84,102
63240,Off,1,84,102
63360,On,1,60,102
63480,Off,1,60,102
63480,On,1,72,102
63600,Off,1,72,102
63720,On,1,60,102
63840,Off,1,60,102
64080,On,1,60,102
64200,Off,1,60,102
64560,On,1,84,102
64680,Off,1,84,102
65040,On,1,60,102
65160,Off,1,60,102
65160,On,1,72,102
65280,Off,1,72,102
65280,On,1,60,102
65400,Off,1,60,102
65640,On,1,72,102
65760,Off,1,72,102
66000,On,1,60,102
66120,Off,1,60,102
66480,On,1,84,102
66600,Off,1,84,102
66960,On,1,60,102
67080,Off,1,60,102
67080,On,1,72,102
67200,Off,1,72,102
67200,On,1,60,102
67320,Off,1,60,102
67320,On,1,72,102
67440,Off,1,72,102
67560,On,1,60,102
67680,Off,1,60,102
67680,On,1,72,102
67800,Off,1,72,102
67920,On,1,60,102
68040,Off,1,60,102
68160,On,1,60,102
68280,Off,1,60,102
68400,On,1,84,102
68520,Off,1,84,102
68640,On,1,72,102
68760,Off,1,72,102
68880,On,1,60,102
69000,Off,1,60,102
69000,On,1,72,102
69120,Off,1,72,102
69120,On,1,60,102
69240,Off,1,60,102
69480,On,1,72,102
69600,Off,1,72,102
69840,On,1,60,102
69960,Off,1,60,102
70080,On,1,84,102
70440,Off,1,84,102
70560,On,1,84,102
70800,Off,1,84,102
70800,On,1,60,102
70920,Off,1,60,102
70920,On,1,72,102
