2880,On,1,60,102
3000,Off,1,60,102
3120,On,1,60,102
3240,Off,1,60,102
3360,On,1,60,102
3720,Off,1,60,102
3840,On,1,72,102
4560,Off,1,72,102
4800,On,1,72,102
5520,Off,1,72,102
5760,On,1,72,102
5880,Off,1,72,102
5880,On,1,60,102
6000,Off,1,60,102
6720,On,1,72,102
6960,Off,1,72,102
6960,On,1,60,102
7200,Off,1,60,102
7200,On,1,72,102
7440,Off,1,72,102
7680,On,1,72,102
7800,Off,1,72,102
7920,On,1,72,102
8160,Off,1,72,102
8160,On,1,60,102
8400,Off,1,60,102
8640,On,1,72,102
8880,Off,1,72,102
8880,On,1,60,102
9120,Off,1,60,102
10560,On,1,60,102
10680,Off,1,60,102
10800,On,1,60,102
10920,Off,1,60,102
11040,On,1,60,102
11400,Off,1,60,102
11520,On,1,72,102
12240,Off,1,72,102
12480,On,1,72,102
13200,Off,1,72,102
13440,On,1,72,102
13560,Off,1,72,102
13560,On,1,60,102
13680,Off,1,60,102
14400,On,1,72,102
14640,Off,1,72,102
14640,On,1,60,102
14880,Off,1,60,102
14880,On,1,72,102
15120,Off,1,72,102
15360,On,1,72,102
15480,Off,1,72,102
15600,On,1,72,102
15840,Off,1,72,102
15840,On,1,60,102
16080,Off,1,60,102
16320,On,1,72,102
16560,Off,1,72,102
16560,On,1,60,102
16800,Off,1,60,102
17040,On,1,84,102
17160,Off,1,84,102
17280,On,1,72,102
17760,Off,1,72,102
17760,On,1,60,102
18240,Off,1,60,102
18240,On,1,72,102
18480,Off,1,72,102
18480,On,1,60,102
18600,Off,1,60,102
18720,On,1,60,102
19200,Off,1,60,102
20760,On,1,84,102
20880,Off,1,84,102
21120,On,1,72,102
21600,Off,1,72,102
21600,On,1,60,102
22080,Off,1,60,102
22080,On,1,72,102
22320,Off,1,72,102
22320,On,1,60,102
22440,Off,1,60,102
22560,On,1,60,102
23040,Off,1,60,102
24720,On,1,60,102
24840,Off,1,60,102
24960,On,1,72,102
25200,Off,1,72,102
25320,On,1,60,102
25440,Off,1,60,102
25440,On,1,72,102
25680,Off,1,72,102
25800,On,1,60,102
25920,Off,1,60,102
25920,On,1,72,102
26400,Off,1,72,102
26400,On,1,60,102
26520,Off,1,60,102
26880,On,1,60,102
27240,Off,1,60,102
28560,On,1,60,102
28680,Off,1,60,102
28800,On,1,72,102
29040,Off,1,72,102
29160,On,1,60,102
29280,Off,1,60,102
29280,On,1,72,102
29520,Off,1,72,102
29640,On,1,60,102
29760,Off,1,60,102
29760,On,1,72,102
30240,Off,1,72,102
30240,On,1,60,102
30360,Off,1,60,102
30720,On,1,60,102
31080,Off,1,60,102
31440,On,1,59,102
31560,Off,1,59,102
31680,On,1,72,102
31800,Off,1,72,102
31920,On,1,72,102
32040,Off,1,72,102
32160,On,1,72,102
32280,Off,1,72,102
32640,On,1,84,102
32760,Off,1,84,102
33600,On,1,72,102
33720,Off,1,72,102
33840,On,1,60,102
33960,Off,1,60,102
34080,On,1,72,102
34200,Off,1,72,102
34560,On,1,84,102
34680,Off,1,84,102
35520,On,1,72,102
35760,Off,1,72,102
35760,On,1,60,102
35880,Off,1,60,102
36000,On,1,72,102
36360,Off,1,72,102
36480,On,1,84,102
36840,Off,1,84,102
37440,On,1,60,102
37680,Off,1,60,102
37680,On,1,72,102
37800,Off,1,72,102
37920,On,1,60,102
38280,Off,1,60,102
38400,On,1,60,102
38400,On,1,72,102
38640,Off,1,60,102
38640,Off,1,72,102
39120,On,1,59,102
39240,Off,1,59,102
39360,On,1,72,102
39449,Off,1,72,102
39480,On,1,72,102
39786,Off,1,72,102
39840,On,1,72,102
40200,Off,1,72,102
40320,On,1,84,102
40440,Off,1,84,102
41280,On,1,72,102
41400,Off,1,72,102
41520,On,1,60,102
41640,Off,1,60,102
41760,On,1,72,102
41880,Off,1,72,102
42240,On,1,84,102
42360,Off,1,84,102
43200,On,1,72,102
43440,Off,1,72,102
43440,On,1,60,102
43560,Off,1,60,102
43680,On,1,72,102
44040,Off,1,72,102
44160,On,1,84,102
44520,Off,1,84,102
45120,On,1,60,102
45360,Off,1,60,102
45360,On,1,72,102
45480,Off,1,72,102
45600,On,1,60,102
45960,Off,1,60,102
46080,On,1,60,102
46080,On,1,72,102
46320,Off,1,60,102
46320,Off,1,72,102
46800,On,1,59,102
46920,Off,1,59,102
47040,On,1,72,102
47160,Off,1,72,102
47280,On,1,72,102
47400,Off,1,72,102
47520,On,1,72,102
47880,Off,1,72,102
48000,On,1,84,102
48120,Off,1,84,102
48960,On,1,72,102
49080,Off,1,72,102
49200,On,1,60,102
49320,Off,1,60,102
49440,On,1,72,102
49560,Off,1,72,102
49920,On,1,84,102
50040,Off,1,84,102
50880,On,1,72,102
51120,Off,1,72,102
51120,On,1,60,102
51240,Off,1,60,102
51360,On,1,72,102
51720,Off,1,72,102
51840,On,1,84,102
52200,Off,1,84,102
52320,On,1,60,102
52440,Off,1,60,102
52800,On,1,60,102
53040,Off,1,60,102
53040,On,1,72,102
53160,Off,1,72,102
53280,On,1,60,102
53640,Off,1,60,102
53760,On,1,60,102
53760,On,1,72,102
54000,Off,1,60,102
54000,Off,1,72,102
54480,On,1,59,102
54600,Off,1,59,102
54720,On,1,72,102
54809,Off,1,72,102
54840,On,1,72,102
55146,Off,1,72,102
55200,On,1,72,102
55560,Off,1,72,102
55680,On,1,84,102
55800,Off,1,84,102
56640,On,1,84,102
56760,Off,1,84,102
57600,On,1,84,102
57720,Off,1,84,102
58560,On,1,72,102
58800,Off,1,72,102
58800,On,1,60,102
58920,Off,1,60,102
59040,On,1,72,102
59400,Off,1,72,102
59520,On,1,84,102
59880,Off,1,84,102
60480,On,1,60,102
60600,Off,1,60,102
60720,On,1,60,102
60840,Off,1,60,102
60960,On,1,60,102
61320,Off,1,60,102
61440,On,1,72,102
62160,Off,1,72,102
62400,On,1,72,102
63120,Off,1,72,102
63360,On,1,72,102
63480,Off,1,72,102
63480,On,1,60,102
63600,Off,1,60,102
64320,On,1,72,102
64560,Off,1,72,102
64560,On,1,60,102
64800,Off,1,60,102
64800,On,1,72,102
65040,Off,1,72,102
65280,On,1,72,102
65400,Off,1,72,102
65520,On,1,72,102
65760,Off,1,72,102
65760,On,1,60,102
66000,Off,1,60,102
66240,On,1,72,102
66480,Off,1,72,102
66480,On,1,60,102
66720,Off,1,60,102
68160,On,1,60,102
68280,Off,1,60,102
68400,On,1,60,102
68520,Off,1,60,102
68640,On,1,60,102
69000,Off,1,60,102
69120,On,1,72,102
69840,Off,1,72,102
70080,On,1,60,102
70080,On,1,72,102
70560,Off,1,60,102
70560,Off,1,72,102
71040,On,1,72,102
71160,Off,1,72,102
71160,On,1,60,102
71280,Off,1,60,102
72000,On,1,72,102
72240,Off,1,72,102
72240,On,1,60,102
72480,Off,1,60,102
72480,On,1,72,102
72720,Off,1,72,102
72960,On,1,72,102
73080,Off,1,72,102
73200,On,1,72,102
73440,Off,1,72,102
73440,On,1,60,102
73680,Off,1,60,102
73920,On,1,72,102
74160,Off,1,72,102
74160,On,1,60,102
74400,Off,1,60,102
74640,On,1,84,102
74760,Off,1,84,102
74880,On,1,72,102
75360,Off,1,72,102
75360,On,1,60,102
75840,Off,1,60,102
75840,On,1,72,102
76080,Off,1,72,102
76080,On,1,60,102
76200,Off,1,60,102
76320,On,1,60,102
76800,Off,1,60,102
78360,On,1,84,102
78480,Off,1,84,102
78720,On,1,72,102
79200,Off,1,72,102
79200,On,1,60,102
79680,Off,1,60,102
79680,On,1,72,102
79920,Off,1,72,102
79920,On,1,60,102
80040,Off,1,60,102
80160,On,1,60,102
80280,Off,1,60,102
80400,On,1,60,102
80640,Off,1,60,102
82320,On,1,60,102
82440,Off,1,60,102
82560,On,1,72,102
82800,Off,1,72,102
82920,On,1,60,102
83040,Off,1,60,102
83040,On,1,72,102
83280,Off,1,72,102
83400,On,1,60,102
83520,Off,1,60,102
83520,On,1,72,102
84000,Off,1,72,102
84000,On,1,60,102
84120,Off,1,60,102
84480,On,1,60,102
84480,On,1,72,102
84840,Off,1,60,102
84840,Off,1,72,102
86160,On,1,60,102
86280,Off,1,60,102
86400,On,1,72,102
86640,Off,1,72,102
86760,On,1,60,102
86880,Off,1,60,102
86880,On,1,72,102
87120,Off,1,72,102
87240,On,1,60,102
87360,Off,1,60,102
87360,On,1,72,102
87840,Off,1,72,102
87840,On,1,60,102
87960,Off,1,60,102
88320,On,1,60,102
88680,Off,1,60,102
89040,On,1,59,102
89160,Off,1,59,102
89280,On,1,72,102
89400,Off,1,72,102
89520,On,1,72,102
89640,Off,1,72,102
89760,On,1,72,102
89880,Off,1,72,102
90240,On,1,84,102
90360,Off,1,84,102
91200,On,1,60,102
91200,On,1,72,102
91320,Off,1,60,102
91320,Off,1,72,102
91440,On,1,60,102
91560,Off,1,60,102
91680,On,1,72,102
91800,Off,1,72,102
92160,On,1,84,102
92280,Off,1,84,102
93120,On,1,72,102
93360,Off,1,72,102
93360,On,1,60,102
93480,Off,1,60,102
93600,On,1,72,102
93960,Off,1,72,102
94080,On,1,84,102
94440,Off,1,84,102
95040,On,1,60,102
95280,Off,1,60,102
95280,On,1,72,102
95400,Off,1,72,102
95520,On,1,60,102
95880,Off,1,60,102
96000,On,1,60,102
96000,On,1,72,102
96240,Off,1,60,102
96240,Off,1,72,102
96720,On,1,59,102
96840,Off,1,59,102
96960,On,1,60,102
96960,On,1,72,102
97049,Off,1,60,102
97049,Off,1,72,102
97080,On,1,72,102
97386,Off,1,72,102
97440,On,1,72,102
97800,Off,1,72,102
97920,On,1,84,102
98040,Off,1,84,102
98880,On,1,72,102
99000,Off,1,72,102
99120,On,1,60,102
99240,Off,1,60,102
99360,On,1,72,102
99480,Off,1,72,102
99840,On,1,84,102
99960,Off,1,84,102
100800,On,1,72,102
100800,On,1,72,102
101040,Off,1,72,102
101040,Off,1,72,102
101040,On,1,60,102
101160,Off,1,60,102
101280,On,1,72,102
101640,Off,1,72,102
101760,On,1,84,102
102120,Off,1,84,102
102720,On,1,60,102
102960,Off,1,60,102
102960,On,1,72,102
103080,Off,1,72,102
103200,On,1,60,102
103560,Off,1,60,102
103680,On,1,60,102
103680,On,1,72,102
103920,Off,1,60,102
103920,Off,1,72,102
104400,On,1,59,102
104520,Off,1,59,102
104640,On,1,72,102
104760,Off,1,72,102
104880,On,1,72,102
105000,Off,1,72,102
105120,On,1,72,102
105480,Off,1,72,102
105600,On,1,84,102
105720,Off,1,84,102
106560,On,1,72,102
106680,Off,1,72,102
106800,On,1,60,102
106920,Off,1,60,102
107040,On,1,72,102
107160,Off,1,72,102
