9600,On,1,60,102
11520,Off,1,60,102
11520,On,1,72,102
13440,Off,1,72,102
13440,On,1,60,102
15360,Off,1,60,102
15360,On,1,72,102
17280,Off,1,72,102
17280,On,1,60,102
19200,Off,1,60,102
19200,On,1,72,102
21120,Off,1,72,102
21120,On,1,60,102
23040,Off,1,60,102
23040,On,1,72,102
24960,Off,1,72,102
24960,On,1,60,102
26880,Off,1,60,102
26880,On,1,72,102
28800,Off,1,72,102
28800,On,1,60,102
30720,Off,1,60,102
30720,On,1,72,102
32640,Off,1,72,102
32640,On,1,60,102
34560,Off,1,60,102
34560,On,1,72,102
36480,Off,1,72,102
36480,On,1,60,102
38400,Off,1,60,102
38400,On,1,72,102
39360,Off,1,72,102
40320,On,1,60,102
40440,Off,1,60,102
41280,On,1,72,102
41400,Off,1,72,102
41760,On,1,60,102
41880,Off,1,60,102
41880,On,1,60,102
42000,Off,1,60,102
42240,On,1,60,102
42360,Off,1,60,102
43200,On,1,72,102
43320,Off,1,72,102
44160,On,1,60,102
44280,Off,1,60,102
45120,On,1,72,102
45240,Off,1,72,102
45600,On,1,60,102
45720,Off,1,60,102
45720,On,1,60,102
45840,Off,1,60,102
46080,On,1,60,102
46200,Off,1,60,102
46800,On,1,72,102
46920,Off,1,72,102
47040,On,1,72,102
47160,Off,1,72,102
48000,On,1,60,102
48120,Off,1,60,102
48960,On,1,72,102
49080,Off,1,72,102
49680,On,1,72,102
49800,Off,1,72,102
50640,On,1,60,102
50700,Off,1,60,102
50700,On,1,60,102
50760,Off,1,60,102
50880,On,1,72,102
51000,Off,1,72,102
51600,On,1,72,102
51720,Off,1,72,102
51840,On,1,60,102
51960,Off,1,60,102
52320,On,1,72,102
52440,Off,1,72,102
52440,On,1,60,102
52560,Off,1,60,102
52560,On,1,72,102
52680,Off,1,72,102
52800,On,1,72,102
52920,Off,1,72,102
53040,On,1,60,102
53160,Off,1,60,102
53280,On,1,72,102
53400,Off,1,72,102
53400,On,1,60,102
53520,Off,1,60,102
53520,On,1,72,102
53640,Off,1,72,102
54000,On,1,72,102
54120,Off,1,72,102
54240,On,1,72,102
54360,Off,1,72,102
54360,On,1,60,102
54480,Off,1,60,102
54480,On,1,72,102
54600,Off,1,72,102
54720,On,1,60,102
54720,On,1,72,102
54840,Off,1,60,102
54840,Off,1,72,102
55680,On,1,60,102
55800,Off,1,60,102
56640,On,1,72,102
56760,Off,1,72,102
57120,On,1,60,102
57240,Off,1,60,102
57240,On,1,60,102
57360,Off,1,60,102
57600,On,1,60,102
57720,Off,1,60,102
58560,On,1,72,102
58680,Off,1,72,102
59520,On,1,60,102
59640,Off,1,60,102
60480,On,1,72,102
60600,Off,1,72,102
60960,On,1,60,102
61080,Off,1,60,102
61080,On,1,60,102
61200,Off,1,60,102
61440,On,1,60,102
61560,Off,1,60,102
62160,On,1,72,102
62280,Off,1,72,102
62400,On,1,60,102
62400,On,1,72,102
62520,Off,1,60,102
62520,Off,1,72,102
63360,On,1,60,102
63480,Off,1,60,102
64320,On,1,72,102
64440,Off,1,72,102
65040,On,1,72,102
65160,Off,1,72,102
66000,On,1,60,102
66060,Off,1,60,102
66060,On,1,60,102
66120,Off,1,60,102
66240,On,1,72,102
66360,Off,1,72,102
66960,On,1,72,102
67080,Off,1,72,102
67200,On,1,60,102
67320,Off,1,60,102
68160,On,1,72,102
68280,Off,1,72,102
68640,On,1,60,102
68760,Off,1,60,102
70080,On,1,60,102
70080,On,1,72,102
70200,Off,1,60,102
70200,Off,1,72,102
